transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00171,2026-01-15T09:27:17Z,271.27,grocery,IN,False,False
txn_0000326,card_00583,2026-01-08T00:51:46Z,692.47,grocery,SG,True,False
txn_0000327,card_00339,2026-01-21T20:15:38Z,25.46,online_retail,AE,False,False
txn_0000328,card_00199,2026-01-07T13:15:21Z,30.97,entertainment,SG,True,False
txn_0000329,card_00393,2026-01-20T04:37:14Z,151.92,atm_withdrawal,US,False,True
txn_0000330,card_00109,2026-01-16T05:26:52Z,57.5,travel,AE,True,False
txn_0000331,card_00629,2026-01-10T16:04:07Z,12.57,entertainment,GB,True,False
txn_0000332,card_00138,2026-01-25T22:26:43Z,28.66,fuel,SG,True,False
txn_0000333,card_00573,2026-01-08T03:29:36Z,101.2,fuel,IN,False,False
txn_0000334,card_00015,2026-01-16T21:16:00Z,26.29,utilities,GB,True,False
txn_0000335,card_00183,2026-01-24T14:25:12Z,97.95,utilities,AE,False,False
txn_0000336,card_00607,2026-01-23T20:36:24Z,21.52,travel,GB,True,False
txn_0000337,card_00381,2026-01-03T02:39:18Z,151.08,restaurant,GB,True,True
txn_0000338,card_00801,2026-01-01T11:27:12Z,50.6,fuel,US,True,False
txn_0000339,card_00336,2026-01-16T12:22:38Z,70.01,electronics,GB,True,False
txn_0000340,card_00336,2026-01-22T01:04:11Z,17.08,utilities,US,True,False
txn_0000341,card_00635,2026-01-28T01:41:42Z,360.11,pharmacy,GB,False,True
txn_0000342,card_00293,2026-01-09T03:54:17Z,17.35,entertainment,US,False,False
txn_0000343,card_00737,2026-01-28T00:24:26Z,85.96,online_retail,IN,False,False
txn_0000344,card_00007,2026-01-14T08:46:04Z,138.53,electronics,SG,True,False
txn_0000345,card_00015,2026-01-30T12:13:10Z,8.02,restaurant,US,True,False
txn_0000346,card_00729,2026-01-21T13:33:26Z,146.45,restaurant,SG,False,False
txn_0000347,card_00615,2026-01-07T06:58:35Z,72.53,utilities,AE,False,False
txn_0000348,card_00543,2026-01-08T23:08:56Z,159.84,travel,DE,True,False
txn_0000349,card_00714,2026-01-01T16:22:39Z,42.41,grocery,IN,True,False
txn_0000350,card_00470,2026-01-03T19:26:52Z,425.34,grocery,US,False,False
txn_0000351,card_00776,2026-01-09T05:37:54Z,110.02,atm_withdrawal,GB,False,False
txn_0000352,card_00020,2026-01-16T16:35:31Z,37.82,atm_withdrawal,SG,False,False
txn_0000353,card_00153,2026-01-25T10:17:24Z,43.77,grocery,AE,True,False
txn_0000354,card_00163,2026-01-04T01:07:21Z,30.66,travel,IN,False,False
txn_0000355,card_00023,2026-01-04T12:50:34Z,37.07,restaurant,DE,True,False
txn_0000356,card_00646,2026-01-27T18:44:52Z,39.19,entertainment,AE,False,False
txn_0000357,card_00809,2026-01-20T16:33:02Z,58.44,pharmacy,DE,True,False
txn_0000358,card_00600,2026-01-10T07:33:59Z,86.67,utilities,AE,False,False
txn_0000359,card_00864,2026-01-15T06:08:17Z,68.11,pharmacy,AE,True,False
txn_0000360,card_00391,2026-01-25T16:32:54Z,53.27,electronics,IN,True,False
txn_0000361,card_00407,2026-01-09T11:59:59Z,166.48,entertainment,DE,True,False
txn_0000362,card_00083,2026-01-20T07:20:18Z,66.03,restaurant,DE,True,False
txn_0000363,card_00019,2026-01-29T11:05:43Z,12.79,entertainment,AE,False,False
txn_0000364,card_00723,2026-01-28T21:26:59Z,14.32,fuel,US,False,False
txn_0000365,card_00052,2026-01-06T02:44:36Z,12.86,fuel,SG,False,False
txn_0000366,card_00724,2026-01-04T17:30:51Z,128.76,grocery,GB,False,True
txn_0000367,card_00084,2026-01-05T05:47:59Z,96.8,utilities,IN,False,False
txn_0000368,card_00358,2026-01-30T22:09:06Z,53.88,restaurant,SG,True,False
txn_0000369,card_00382,2026-01-15T16:46:45Z,8.64,utilities,DE,True,False
txn_0000370,card_00289,2026-01-26T03:10:20Z,215.39,electronics,DE,False,False
txn_0000371,card_00546,2026-01-14T23:51:06Z,63.73,pharmacy,SG,True,False
txn_0000372,card_00474,2026-01-05T06:52:53Z,84.46,atm_withdrawal,GB,True,False
txn_0000373,card_00420,2026-01-21T05:45:35Z,413.65,electronics,IN,True,True
txn_0000374,card_00008,2026-01-12T07:07:28Z,49.66,pharmacy,GB,True,False
txn_0000375,card_00615,2026-01-05T06:58:43Z,308.76,restaurant,SG,True,True
txn_0000376,card_00288,2026-01-02T10:10:48Z,399.36,electronics,US,False,True
txn_0000377,card_00209,2026-01-06T19:53:53Z,214.32,restaurant,AE,True,False
txn_0000378,card_00426,2026-01-26T00:32:26Z,218.9,entertainment,AE,True,False
txn_0000379,card_00087,2026-01-02T22:18:10Z,52.09,utilities,GB,True,False
txn_0000380,card_00247,2026-01-24T17:11:47Z,300.6,fuel,DE,False,False
txn_0000381,card_00249,2026-01-25T08:18:44Z,183.37,atm_withdrawal,IN,True,False
txn_0000382,card_00658,2026-01-03T16:58:36Z,123.96,travel,US,True,False
txn_0000383,card_00219,2026-01-28T20:30:48Z,73.31,pharmacy,SG,True,False
txn_0000384,card_00712,2026-01-04T02:56:37Z,63.66,online_retail,US,True,False
txn_0000385,card_00188,2026-01-18T14:15:25Z,33.67,entertainment,DE,True,False
txn_0000386,card_00539,2026-01-06T16:02:48Z,88.41,fuel,GB,True,False
txn_0000387,card_00831,2026-01-28T16:19:18Z,49.22,electronics,US,False,False
txn_0000388,card_00605,2026-01-05T07:25:37Z,14.05,pharmacy,DE,False,False
txn_0000389,card_00175,2026-01-13T17:11:32Z,24.31,fuel,GB,True,False
txn_0000390,card_00241,2026-01-27T14:40:04Z,332.63,grocery,SG,True,False
txn_0000391,card_00669,2026-01-02T12:10:16Z,59.63,electronics,AE,True,False
txn_0000392,card_00488,2026-01-20T21:03:15Z,117.54,online_retail,DE,True,False
txn_0000393,card_00159,2026-01-16T03:37:08Z,10.86,grocery,AE,True,False
txn_0000394,card_00128,2026-01-14T23:21:50Z,63.51,online_retail,DE,False,False
txn_0000395,card_00604,2026-01-27T03:43:32Z,86.98,pharmacy,SG,False,False
txn_0000396,card_00083,2026-01-20T15:49:11Z,4.48,entertainment,GB,True,False
txn_0000397,card_00664,2026-01-30T08:50:42Z,139.19,travel,GB,False,False
txn_0000398,card_00869,2026-01-19T17:12:52Z,39.37,electronics,SG,False,False
txn_0000399,card_00443,2026-01-17T01:24:46Z,50.42,fuel,SG,False,False
txn_0000400,card_00197,2026-01-14T16:13:02Z,21.26,restaurant,IN,True,False
txn_0000401,card_00679,2026-01-02T04:09:18Z,23.5,restaurant,US,True,False
txn_0000402,card_00114,2026-01-27T07:05:26Z,31.55,entertainment,IN,False,False
txn_0000403,card_00073,2026-01-29T08:31:55Z,12.09,entertainment,GB,True,False
txn_0000404,card_00657,2026-01-17T07:02:00Z,57.34,electronics,US,False,False
txn_0000405,card_00233,2026-01-30T10:38:57Z,274.74,utilities,AE,True,False
txn_0000406,card_00744,2026-01-30T14:43:24Z,23.53,restaurant,AE,True,False
txn_0000407,card_00223,2026-01-06T13:53:37Z,52.58,travel,DE,False,False
txn_0000408,card_00009,2026-01-21T17:46:15Z,57.52,pharmacy,AE,True,False
txn_0000409,card_00359,2026-01-13T23:33:16Z,17.94,travel,SG,True,False
txn_0000410,card_00019,2026-01-09T21:11:18Z,25.89,online_retail,SG,False,False
txn_0000411,card_00548,2026-01-08T01:53:57Z,85.34,restaurant,SG,True,False
txn_0000412,card_00516,2026-01-07T22:49:10Z,55.32,atm_withdrawal,IN,False,False
txn_0000413,card_00745,2026-01-03T21:48:54Z,10.59,restaurant,DE,False,False
txn_0000414,card_00261,2026-01-18T06:09:11Z,56.55,grocery,DE,False,False
txn_0000415,card_00495,2026-01-29T18:26:07Z,9.18,online_retail,GB,True,False
txn_0000416,card_00428,2026-01-09T19:54:35Z,162.09,electronics,IN,False,False
txn_0000417,card_00365,2026-01-22T00:27:08Z,19.61,utilities,IN,True,False
txn_0000418,card_00036,2026-01-21T06:48:44Z,31.5,travel,GB,True,False
txn_0000419,card_00080,2026-01-12T03:26:28Z,336.12,online_retail,US,True,True
txn_0000420,card_00302,2026-01-14T00:46:50Z,410.19,fuel,IN,True,False
txn_0000421,card_00195,2026-01-10T04:12:00Z,113.85,atm_withdrawal,GB,False,False
txn_0000422,card_00567,2026-01-16T08:57:51Z,85.74,pharmacy,IN,False,False
txn_0000423,card_00067,2026-01-16T21:47:54Z,70.65,utilities,DE,True,False
txn_0000424,card_00548,2026-01-12T19:06:26Z,45.1,fuel,SG,False,False
txn_0000425,card_00234,2026-01-20T20:52:48Z,85.52,utilities,IN,True,False
txn_0000426,card_00745,2026-01-07T16:04:14Z,134.95,pharmacy,AE,True,False
txn_0000427,card_00687,2026-01-30T16:58:46Z,65.96,pharmacy,DE,True,False
txn_0000428,card_00223,2026-01-27T20:47:53Z,20.75,pharmacy,AE,True,False
txn_0000429,card_00519,2026-01-06T18:51:52Z,64.01,entertainment,US,False,False
txn_0000430,card_00446,2026-01-22T22:26:54Z,8.96,pharmacy,US,True,False
txn_0000431,card_00888,2026-01-20T10:11:58Z,193.86,pharmacy,DE,True,False
txn_0000432,card_00797,2026-01-20T18:49:07Z,14.53,fuel,SG,True,False
txn_0000433,card_00641,2026-01-03T22:10:56Z,8.9,utilities,GB,False,False
txn_0000434,card_00259,2026-01-19T03:32:09Z,38.79,restaurant,DE,False,False
txn_0000435,card_00286,2026-01-02T05:24:32Z,14.35,utilities,SG,True,False
txn_0000436,card_00067,2026-01-18T23:36:27Z,28.24,online_retail,AE,True,False
txn_0000437,card_00124,2026-01-24T03:10:36Z,59.18,fuel,AE,True,False
txn_0000438,card_00017,2026-01-17T23:31:52Z,14.23,fuel,GB,False,False
txn_0000439,card_00097,2026-01-24T14:06:04Z,536.48,entertainment,SG,True,False
txn_0000440,card_00566,2026-01-23T08:20:02Z,16.11,grocery,SG,True,False
txn_0000441,card_00475,2026-01-09T01:26:38Z,150.67,online_retail,DE,True,False
txn_0000442,card_00825,2026-01-18T21:38:41Z,813.07,online_retail,GB,True,False
txn_0000443,card_00566,2026-01-17T17:53:23Z,1.64,electronics,AE,True,False
txn_0000444,card_00704,2026-01-09T23:55:08Z,268.22,online_retail,SG,True,False
txn_0000445,card_00164,2026-01-12T02:15:15Z,29.17,utilities,SG,True,False
txn_0000446,card_00488,2026-01-19T15:50:39Z,46.48,grocery,US,True,False
txn_0000447,card_00726,2026-01-25T11:50:01Z,17.41,travel,SG,False,False
txn_0000448,card_00124,2026-01-07T21:05:53Z,81.94,restaurant,DE,True,False
txn_0000449,card_00559,2026-01-08T19:12:01Z,4.59,electronics,IN,False,False
txn_0000450,card_00040,2026-01-24T01:56:01Z,45.23,pharmacy,DE,True,False
txn_0000451,card_00498,2026-01-16T07:12:13Z,25.56,atm_withdrawal,SG,False,False
txn_0000452,card_00663,2026-01-29T18:24:10Z,15.93,restaurant,GB,True,False
txn_0000453,card_00130,2026-01-16T07:57:19Z,179.78,pharmacy,AE,True,False
txn_0000454,card_00827,2026-01-02T10:33:30Z,50.31,entertainment,US,True,False
txn_0000455,card_00867,2026-01-29T03:53:36Z,38.36,electronics,IN,True,False
txn_0000456,card_00196,2026-01-22T09:36:27Z,6.46,grocery,IN,True,False
txn_0000457,card_00058,2026-01-25T11:25:56Z,14.37,electronics,US,True,False
txn_0000458,card_00376,2026-01-29T00:22:52Z,20.74,grocery,US,True,False
txn_0000459,card_00472,2026-01-19T05:23:32Z,62.76,travel,IN,True,False
txn_0000460,card_00455,2026-01-02T01:44:30Z,109.06,entertainment,US,False,False
txn_0000461,card_00739,2026-01-24T09:25:56Z,101.44,electronics,GB,True,False
txn_0000462,card_00032,2026-01-19T21:46:18Z,25.22,online_retail,AE,True,False
txn_0000463,card_00281,2026-01-17T00:41:05Z,272.46,online_retail,DE,False,False
txn_0000464,card_00074,2026-01-07T19:22:13Z,86.58,pharmacy,GB,True,False
txn_0000465,card_00183,2026-01-30T02:54:13Z,35.88,travel,US,False,False
txn_0000466,card_00423,2026-01-14T02:08:21Z,156.3,fuel,SG,False,False
txn_0000467,card_00702,2026-01-08T21:07:40Z,18.41,pharmacy,GB,False,False
txn_0000468,card_00257,2026-01-01T14:06:05Z,285.31,fuel,DE,False,False
txn_0000469,card_00782,2026-01-18T06:39:57Z,287.16,grocery,DE,True,False
txn_0000470,card_00438,2026-01-02T02:58:42Z,175.77,pharmacy,GB,False,False
txn_0000471,card_00702,2026-01-23T16:52:27Z,165.67,online_retail,SG,True,False
txn_0000472,card_00674,2026-01-01T09:28:31Z,35.45,travel,US,True,False
txn_0000473,card_00051,2026-01-27T08:23:55Z,30.51,entertainment,DE,True,False
txn_0000474,card_00201,2026-01-08T18:02:01Z,163.22,restaurant,IN,True,False
txn_0000475,card_00651,2026-01-21T05:01:32Z,279.61,entertainment,AE,True,False
txn_0000476,card_00774,2026-01-28T16:32:58Z,963.04,travel,GB,True,False
txn_0000477,card_00103,2026-01-30T00:07:59Z,104.74,fuel,AE,False,False
txn_0000478,card_00853,2026-01-25T01:07:22Z,204.32,electronics,AE,False,False
txn_0000479,card_00760,2026-01-03T06:11:30Z,8.22,travel,AE,True,False
txn_0000480,card_00325,2026-01-28T22:20:32Z,30.05,online_retail,SG,False,False
txn_0000481,card_00218,2026-01-28T15:16:38Z,16.41,travel,US,True,False
txn_0000482,card_00704,2026-01-09T09:30:20Z,113.69,grocery,DE,True,False
txn_0000483,card_00396,2026-01-09T19:55:53Z,103.83,grocery,DE,False,False
txn_0000484,card_00100,2026-01-21T21:59:37Z,131.12,atm_withdrawal,DE,False,False
txn_0000485,card_00732,2026-01-03T01:33:06Z,99.47,travel,GB,True,False
txn_0000486,card_00124,2026-01-16T21:52:51Z,167.35,fuel,AE,True,False
txn_0000487,card_00082,2026-01-09T04:50:27Z,42.51,travel,DE,True,False
txn_0000488,card_00162,2026-01-11T09:21:26Z,104.5,entertainment,DE,False,False
txn_0000489,card_00516,2026-01-27T23:41:08Z,11.29,fuel,DE,True,False
txn_0000490,card_00619,2026-01-30T16:06:25Z,129.68,online_retail,AE,False,False
txn_0000491,card_00685,2026-01-20T04:55:36Z,82.1,travel,DE,True,False
txn_0000492,card_00098,2026-01-11T00:44:01Z,67.04,online_retail,GB,True,False
txn_0000493,card_00829,2026-01-03T14:30:51Z,302.73,fuel,US,True,False
txn_0000494,card_00177,2026-01-13T01:43:00Z,86.91,pharmacy,DE,False,False
txn_0000495,card_00724,2026-01-27T06:58:53Z,317.66,electronics,SG,False,False
txn_0000496,card_00384,2026-01-20T15:59:55Z,28.34,atm_withdrawal,SG,False,False
txn_0000497,card_00604,2026-01-28T11:07:08Z,214.22,utilities,IN,True,False
txn_0000498,card_00255,2026-01-02T09:19:25Z,1487.47,restaurant,US,False,False
txn_0000499,card_00008,2026-01-09T07:53:57Z,92.19,travel,SG,False,False
