transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00339,2026-01-10T20:12:25Z,24.99,atm_withdrawal,AE,True,False
txn_0000326,card_00017,2026-01-30T03:56:06Z,18.62,electronics,IN,True,False
txn_0000327,card_00793,2026-01-23T18:34:16Z,47.43,atm_withdrawal,DE,True,False
txn_0000328,card_00106,2026-01-15T16:23:00Z,33.3,atm_withdrawal,AE,False,False
txn_0000329,card_00879,2026-01-12T05:23:17Z,26.31,pharmacy,IN,False,False
txn_0000330,card_00402,2026-01-17T01:03:04Z,92.71,travel,US,False,True
txn_0000331,card_00351,2026-01-25T19:20:59Z,120.15,entertainment,DE,True,False
txn_0000332,card_00515,2026-01-24T20:48:52Z,155.22,pharmacy,AE,False,False
txn_0000333,card_00210,2026-01-19T18:09:59Z,92.78,electronics,IN,False,False
txn_0000334,card_00566,2026-01-22T00:05:38Z,187.18,pharmacy,SG,True,False
txn_0000335,card_00537,2026-01-13T15:42:12Z,48.93,travel,IN,False,False
txn_0000336,card_00826,2026-01-29T00:39:03Z,32.59,pharmacy,DE,True,False
txn_0000337,card_00101,2026-01-16T22:20:38Z,81.81,electronics,GB,True,False
txn_0000338,card_00062,2026-01-03T08:28:51Z,41.82,utilities,DE,False,False
txn_0000339,card_00397,2026-01-20T09:23:48Z,18.53,grocery,SG,False,False
txn_0000340,card_00846,2026-01-29T09:21:03Z,203.99,restaurant,GB,True,False
txn_0000341,card_00308,2026-01-11T21:01:43Z,50.88,restaurant,IN,False,False
txn_0000342,card_00577,2026-01-28T20:49:34Z,17.73,restaurant,SG,False,False
txn_0000343,card_00306,2026-01-19T15:57:45Z,89.23,pharmacy,GB,True,False
txn_0000344,card_00728,2026-01-23T21:00:03Z,856.94,electronics,US,False,False
txn_0000345,card_00559,2026-01-04T18:43:32Z,54.18,electronics,AE,True,False
txn_0000346,card_00603,2026-01-12T23:45:09Z,165.22,pharmacy,GB,False,False
txn_0000347,card_00589,2026-01-07T07:48:38Z,60.2,utilities,IN,True,False
txn_0000348,card_00236,2026-01-04T19:04:53Z,14.25,utilities,GB,False,False
txn_0000349,card_00503,2026-01-01T09:24:39Z,85.41,electronics,SG,False,False
txn_0000350,card_00293,2026-01-24T23:18:14Z,135.01,online_retail,US,True,True
txn_0000351,card_00457,2026-01-10T08:30:15Z,232.81,entertainment,DE,False,False
txn_0000352,card_00070,2026-01-11T10:10:13Z,27.02,entertainment,AE,False,False
txn_0000353,card_00517,2026-01-17T09:25:01Z,28.78,utilities,AE,True,False
txn_0000354,card_00009,2026-01-14T15:02:27Z,69.89,restaurant,DE,True,False
txn_0000355,card_00590,2026-01-30T04:38:17Z,46.7,travel,GB,False,False
txn_0000356,card_00817,2026-01-22T01:43:38Z,27.79,travel,AE,True,False
txn_0000357,card_00744,2026-01-05T13:18:45Z,90.25,utilities,AE,True,False
txn_0000358,card_00394,2026-01-14T20:48:59Z,6.03,travel,SG,True,False
txn_0000359,card_00697,2026-01-22T17:27:29Z,75.76,electronics,US,True,False
txn_0000360,card_00508,2026-01-27T17:45:11Z,219.81,electronics,SG,True,False
txn_0000361,card_00665,2026-01-10T21:52:13Z,18.26,entertainment,SG,False,False
txn_0000362,card_00444,2026-01-21T18:59:31Z,163.41,restaurant,SG,True,False
txn_0000363,card_00882,2026-01-14T21:32:39Z,38.4,grocery,GB,False,False
txn_0000364,card_00804,2026-01-15T22:11:44Z,102.52,electronics,US,True,False
txn_0000365,card_00746,2026-01-24T08:55:54Z,95.18,online_retail,DE,True,False
txn_0000366,card_00404,2026-01-30T14:50:50Z,989.47,atm_withdrawal,AE,False,True
txn_0000367,card_00036,2026-01-04T07:03:30Z,102.6,restaurant,AE,False,False
txn_0000368,card_00203,2026-01-13T00:51:11Z,29.31,pharmacy,AE,False,False
txn_0000369,card_00065,2026-01-14T16:01:15Z,14.42,restaurant,GB,True,False
txn_0000370,card_00008,2026-01-05T16:15:34Z,64.08,grocery,US,True,False
txn_0000371,card_00651,2026-01-17T05:10:34Z,461.67,electronics,US,True,False
txn_0000372,card_00019,2026-01-12T01:47:21Z,174.29,electronics,IN,True,False
txn_0000373,card_00896,2026-01-15T19:20:34Z,34.96,pharmacy,AE,True,False
txn_0000374,card_00880,2026-01-30T11:14:46Z,26.45,grocery,IN,True,False
txn_0000375,card_00384,2026-01-06T06:40:40Z,23.17,travel,GB,True,False
txn_0000376,card_00442,2026-01-06T23:26:21Z,1183.7,online_retail,US,True,True
txn_0000377,card_00399,2026-01-19T19:52:30Z,17.07,electronics,AE,True,False
txn_0000378,card_00360,2026-01-09T09:52:07Z,108.33,electronics,US,True,False
txn_0000379,card_00219,2026-01-13T07:01:09Z,34.09,online_retail,AE,True,False
txn_0000380,card_00361,2026-01-09T13:51:48Z,29.62,atm_withdrawal,DE,False,False
txn_0000381,card_00769,2026-01-12T16:22:59Z,109.45,pharmacy,US,False,False
txn_0000382,card_00025,2026-01-06T00:21:14Z,20.28,atm_withdrawal,SG,True,False
txn_0000383,card_00138,2026-01-13T04:00:33Z,103.08,entertainment,US,False,False
txn_0000384,card_00749,2026-01-15T04:40:47Z,156.59,electronics,IN,False,False
txn_0000385,card_00713,2026-01-12T06:44:29Z,10.71,restaurant,SG,True,False
txn_0000386,card_00171,2026-01-19T09:34:46Z,29.52,utilities,DE,False,False
txn_0000387,card_00058,2026-01-14T12:23:36Z,31.78,grocery,AE,True,False
txn_0000388,card_00061,2026-01-06T10:26:50Z,84.48,utilities,DE,False,False
txn_0000389,card_00558,2026-01-06T10:39:17Z,29.56,restaurant,GB,True,False
txn_0000390,card_00610,2026-01-12T09:46:31Z,51.31,atm_withdrawal,IN,False,False
txn_0000391,card_00808,2026-01-30T18:02:18Z,55.74,electronics,SG,True,False
txn_0000392,card_00642,2026-01-12T05:27:28Z,360.69,atm_withdrawal,DE,True,True
txn_0000393,card_00028,2026-01-23T21:02:01Z,49.02,entertainment,DE,False,False
txn_0000394,card_00235,2026-01-17T04:02:15Z,30.2,pharmacy,DE,False,False
txn_0000395,card_00039,2026-01-27T02:39:33Z,139.23,online_retail,IN,False,False
txn_0000396,card_00077,2026-01-03T07:49:54Z,41.83,atm_withdrawal,US,True,False
txn_0000397,card_00222,2026-01-28T20:24:56Z,50.34,grocery,DE,True,False
txn_0000398,card_00721,2026-01-06T04:35:31Z,137.11,entertainment,US,True,False
txn_0000399,card_00453,2026-01-17T09:27:18Z,22.35,electronics,SG,False,False
txn_0000400,card_00580,2026-01-12T18:48:36Z,38.01,grocery,GB,True,False
txn_0000401,card_00628,2026-01-26T15:51:29Z,21.97,pharmacy,DE,True,False
txn_0000402,card_00328,2026-01-19T21:43:44Z,13.02,electronics,SG,True,False
txn_0000403,card_00347,2026-01-05T09:10:00Z,64.36,entertainment,IN,False,False
txn_0000404,card_00498,2026-01-10T20:13:58Z,200.52,fuel,US,False,True
txn_0000405,card_00331,2026-01-15T02:03:00Z,91.82,grocery,DE,True,False
txn_0000406,card_00798,2026-01-24T06:51:29Z,125.05,electronics,IN,True,False
txn_0000407,card_00661,2026-01-19T23:54:58Z,12.38,entertainment,AE,True,False
txn_0000408,card_00860,2026-01-13T19:21:58Z,136.14,utilities,AE,True,True
txn_0000409,card_00296,2026-01-30T01:40:17Z,78.84,entertainment,US,False,False
txn_0000410,card_00449,2026-01-23T01:31:30Z,117.95,entertainment,SG,False,False
txn_0000411,card_00135,2026-01-29T18:38:43Z,392.34,grocery,GB,False,True
txn_0000412,card_00287,2026-01-18T10:37:49Z,133.92,fuel,DE,False,False
txn_0000413,card_00712,2026-01-19T13:45:19Z,200.47,grocery,SG,False,False
txn_0000414,card_00057,2026-01-18T01:32:38Z,17.62,online_retail,US,True,False
txn_0000415,card_00656,2026-01-18T21:48:54Z,91.57,online_retail,AE,True,False
txn_0000416,card_00063,2026-01-01T02:04:57Z,37.24,pharmacy,US,False,False
txn_0000417,card_00889,2026-01-30T11:47:28Z,705.53,grocery,US,False,False
txn_0000418,card_00570,2026-01-11T14:18:22Z,61.14,fuel,DE,False,False
txn_0000419,card_00155,2026-01-12T09:27:33Z,31.38,online_retail,DE,False,False
txn_0000420,card_00148,2026-01-13T07:37:45Z,94.79,utilities,GB,True,False
txn_0000421,card_00500,2026-01-15T10:55:55Z,8.47,pharmacy,SG,True,False
txn_0000422,card_00214,2026-01-16T09:01:57Z,52.98,restaurant,AE,True,False
txn_0000423,card_00604,2026-01-29T08:07:22Z,613.63,fuel,AE,True,True
txn_0000424,card_00285,2026-01-14T19:07:16Z,41.11,pharmacy,US,True,False
txn_0000425,card_00199,2026-01-25T12:01:13Z,177.43,pharmacy,GB,True,False
txn_0000426,card_00154,2026-01-07T02:25:59Z,21.73,atm_withdrawal,GB,True,False
txn_0000427,card_00519,2026-01-10T04:05:13Z,421.63,entertainment,US,True,False
txn_0000428,card_00777,2026-01-08T23:05:54Z,28.21,pharmacy,US,True,False
txn_0000429,card_00348,2026-01-11T02:36:03Z,159.34,pharmacy,SG,False,False
txn_0000430,card_00016,2026-01-24T03:54:43Z,16.73,pharmacy,GB,False,False
txn_0000431,card_00230,2026-01-07T17:43:06Z,10.59,electronics,AE,True,False
txn_0000432,card_00110,2026-01-04T23:17:44Z,43.43,online_retail,AE,True,False
txn_0000433,card_00024,2026-01-16T23:09:00Z,30.07,electronics,US,False,False
txn_0000434,card_00835,2026-01-17T18:48:55Z,249.37,grocery,IN,False,False
txn_0000435,card_00893,2026-01-24T23:54:55Z,75.95,atm_withdrawal,IN,False,False
txn_0000436,card_00072,2026-01-19T10:46:30Z,129.25,travel,IN,True,False
txn_0000437,card_00051,2026-01-01T02:49:34Z,54.25,pharmacy,US,True,False
txn_0000438,card_00505,2026-01-01T05:45:55Z,27.28,entertainment,AE,True,False
txn_0000439,card_00859,2026-01-22T00:37:04Z,86.77,grocery,GB,True,False
txn_0000440,card_00445,2026-01-23T13:02:56Z,131.82,utilities,GB,True,False
txn_0000441,card_00250,2026-01-14T19:27:24Z,16.78,electronics,US,True,False
txn_0000442,card_00680,2026-01-11T02:18:48Z,20.16,online_retail,US,True,False
txn_0000443,card_00781,2026-01-30T01:31:43Z,1835.56,fuel,US,False,False
txn_0000444,card_00791,2026-01-04T16:32:12Z,577.0,atm_withdrawal,GB,True,False
txn_0000445,card_00283,2026-01-28T09:33:56Z,285.26,electronics,GB,False,False
txn_0000446,card_00129,2026-01-07T19:05:08Z,83.92,atm_withdrawal,GB,True,False
txn_0000447,card_00001,2026-01-29T15:05:59Z,13.36,electronics,AE,True,False
txn_0000448,card_00015,2026-01-03T11:00:53Z,22.4,electronics,AE,True,False
txn_0000449,card_00357,2026-01-20T06:37:41Z,67.02,fuel,AE,True,False
txn_0000450,card_00654,2026-01-11T04:19:45Z,30.04,electronics,US,True,False
txn_0000451,card_00841,2026-01-18T05:40:12Z,51.45,online_retail,DE,False,False
txn_0000452,card_00675,2026-01-10T00:11:48Z,97.39,grocery,AE,True,False
txn_0000453,card_00233,2026-01-08T10:12:06Z,46.11,restaurant,IN,True,False
txn_0000454,card_00237,2026-01-17T16:40:20Z,18.14,atm_withdrawal,GB,True,False
txn_0000455,card_00052,2026-01-11T20:37:02Z,77.69,utilities,DE,True,False
txn_0000456,card_00749,2026-01-01T19:47:07Z,19.83,restaurant,US,False,False
txn_0000457,card_00314,2026-01-04T22:55:45Z,11.78,electronics,IN,True,False
txn_0000458,card_00836,2026-01-27T10:50:32Z,53.89,atm_withdrawal,US,False,False
txn_0000459,card_00078,2026-01-30T19:13:26Z,65.15,entertainment,US,True,False
txn_0000460,card_00898,2026-01-13T23:12:30Z,47.5,pharmacy,DE,False,False
txn_0000461,card_00760,2026-01-05T20:43:36Z,75.99,atm_withdrawal,US,True,False
txn_0000462,card_00354,2026-01-16T06:46:13Z,61.28,atm_withdrawal,US,False,False
txn_0000463,card_00145,2026-01-11T15:00:09Z,42.47,atm_withdrawal,DE,True,False
txn_0000464,card_00077,2026-01-22T17:14:44Z,91.44,fuel,US,True,False
txn_0000465,card_00219,2026-01-16T12:07:05Z,95.36,entertainment,AE,False,False
txn_0000466,card_00786,2026-01-08T08:19:52Z,313.62,utilities,DE,False,True
txn_0000467,card_00205,2026-01-16T00:32:28Z,24.83,fuel,GB,True,False
txn_0000468,card_00882,2026-01-01T04:56:48Z,31.43,travel,IN,True,False
txn_0000469,card_00733,2026-01-26T11:41:42Z,129.58,utilities,DE,True,False
txn_0000470,card_00760,2026-01-23T11:57:56Z,852.29,utilities,GB,True,False
txn_0000471,card_00100,2026-01-18T23:51:39Z,41.54,grocery,SG,False,False
txn_0000472,card_00016,2026-01-28T12:32:50Z,222.39,atm_withdrawal,SG,False,False
txn_0000473,card_00237,2026-01-03T01:57:19Z,116.9,atm_withdrawal,AE,False,False
txn_0000474,card_00526,2026-01-21T05:06:04Z,37.76,grocery,US,True,False
txn_0000475,card_00151,2026-01-16T13:16:17Z,20.38,electronics,DE,True,False
txn_0000476,card_00102,2026-01-21T20:23:57Z,181.94,pharmacy,GB,False,False
txn_0000477,card_00700,2026-01-04T08:32:40Z,37.73,electronics,SG,True,False
txn_0000478,card_00291,2026-01-21T19:56:29Z,26.46,grocery,US,True,False
txn_0000479,card_00878,2026-01-04T03:34:34Z,87.34,restaurant,DE,False,False
txn_0000480,card_00603,2026-01-08T01:15:03Z,61.02,pharmacy,SG,False,False
txn_0000481,card_00079,2026-01-02T01:56:46Z,30.32,restaurant,SG,False,False
txn_0000482,card_00333,2026-01-17T06:27:11Z,53.4,atm_withdrawal,GB,False,False
txn_0000483,card_00106,2026-01-01T01:39:49Z,5.79,grocery,US,True,False
txn_0000484,card_00528,2026-01-09T23:11:07Z,19.2,atm_withdrawal,AE,True,False
txn_0000485,card_00623,2026-01-18T08:59:49Z,50.32,atm_withdrawal,US,False,False
txn_0000486,card_00580,2026-01-15T03:35:58Z,41.27,online_retail,IN,False,False
txn_0000487,card_00329,2026-01-16T19:49:34Z,327.16,electronics,AE,True,True
txn_0000488,card_00337,2026-01-17T06:17:46Z,32.96,fuel,DE,True,False
txn_0000489,card_00051,2026-01-03T03:19:55Z,56.83,travel,US,True,False
txn_0000490,card_00284,2026-01-24T06:40:14Z,28.13,electronics,DE,True,False
txn_0000491,card_00471,2026-01-06T02:00:27Z,53.18,restaurant,SG,True,False
txn_0000492,card_00550,2026-01-17T17:48:13Z,117.68,pharmacy,AE,True,False
txn_0000493,card_00645,2026-01-06T14:54:39Z,6.46,utilities,IN,True,False
txn_0000494,card_00055,2026-01-08T05:15:20Z,15.97,grocery,AE,True,False
txn_0000495,card_00565,2026-01-27T09:01:35Z,58.67,restaurant,DE,False,False
txn_0000496,card_00788,2026-01-03T04:32:28Z,1894.53,restaurant,DE,True,True
txn_0000497,card_00588,2026-01-19T05:17:21Z,92.75,travel,AE,False,False
txn_0000498,card_00765,2026-01-22T02:20:45Z,164.37,online_retail,DE,False,False
txn_0000499,card_00746,2026-01-27T03:32:19Z,51.78,travel,US,False,False
